기준년도,기준월,기준일,법정동명,번지,아파트명,층수,거래금액(만원),전용면적(㎡)
2018,2,31,철산동,625,도덕파크타운2단지,13,34000,49.97
2018,2,31,하안동,13,주공9,7,31000,58.01
2018,2,31,하안동,650,주공3,4,29000,49.94
2018,2,31,하안동,864,이편한세상센트레빌,11,59800,84.981
2018,2,31,하안동,110,주공12,12,26200,44.89
2018,2,31,하안동,27,주공11,12,22500,41.3
2018,2,31,하안동,864,이편한세상센트레빌,29,62400,84.981
2018,2,31,하안동,863,두산위브트레지움,13,66900,84.986
2018,2,31,하안동,650,주공3,3,18950,36.16
2018,2,31,철산동,58,우성아파트,14,34700,76.15
2018,2,31,철산동,55-1,광복현대아파트,3,29500,59.94
2018,2,31,철산동,634,철산래미안자이,8,61000,59.67
2018,2,31,철산동,241,주공13,13,53000,73.08
2018,2,31,철산동,449,주공12,9,56000,74.46
2018,2,31,철산동,245,쌍마한신,9,38500,65.66
2018,2,31,철산동,627,롯데낙천대,18,38500,59.94
2018,2,31,철산동,55-1,광복현대아파트,16,41000,84.67
2018,2,31,철산동,367,철산한신,10,42800,89.455
2018,2,31,철산동,105,저층주공10,1,35500,38.52
2018,2,31,철산동,634,철산래미안자이,11,60000,58.61
2018,2,31,하안동,707-9,하안주택조합현대,7,33000,84.9
2018,2,31,하안동,295,주공7,14,29800,58.01
2018,2,31,하안동,863,두산위브트레지움,24,69000,84.996
2018,2,31,하안동,650,주공3,12,18800,36.34
2018,2,31,하안동,13,주공9,14,31700,58.01
2018,2,31,하안동,651,주공4,10,22200,45.9
2018,2,31,하안동,702,주공5,5,20000,45.77
2018,2,31,하안동,864,이편한세상센트레빌,26,60000,84.98
2018,2,31,하안동,295,주공7,13,25500,45.77
2018,2,31,하안동,110,주공12,15,24600,44.89
2018,2,31,하안동,30,주공10,14,30500,59.39
2018,2,31,하안동,296,주공6,2,19350,36.16
2018,2,31,하안동,863,두산위브트레지움,29,58000,59.986
2018,2,31,하안동,295,주공7,4,30600,59.39
2018,2,31,하안동,110,주공12,1,40500,76.51
2018,2,31,광명동,306-8,광명현대,12,26700,59.4
2018,2,31,광명동,779,현진에버빌,12,37700,59.807
2018,2,31,광명동,354-24,광명해모로이연,22,50200,84.986
2018,2,31,광명동,354-24,광명해모로이연,11,49500,84.986
2018,2,31,광명동,732,중앙하이츠1,11,25800,56.49
2018,2,31,광명동,781,월드메르디앙,3,40800,59.7
2018,2,31,광명동,200-6,광명한진타운,21,40500,59.93
2018,2,31,하안동,295,주공7,9,23800,45.77
2018,2,31,하안동,864,이편한세상센트레빌,19,50500,59.982
2018,2,31,하안동,702,주공5,8,25000,58.01
2018,2,31,하안동,110,주공12,12,32100,58.46
2018,2,31,하안동,295,주공7,13,29700,58.01
2018,2,31,하안동,13,주공9,1,27700,59.39
2018,2,31,광명동,354-24,광명해모로이연,20,47500,84.97
2018,2,31,광명동,781,월드메르디앙,12,40500,59.7
2018,2,31,광명동,713,중앙하이츠2,16,36500,84.79
2018,2,31,소하동,1387,광명역세권휴먼시아4단지,9,46000,74.91
2018,2,31,소하동,1363,광명신촌휴먼시아1단지,10,47950,84.84
2018,2,31,소하동,1348,광명소하휴먼시아7단지,5,56400,119.9
2018,2,31,소하동,1273,금호어울림,10,42400,84.99
2018,2,31,소하동,1378,광명역세권휴먼시아3단지,12,47700,74.98
2018,2,31,소하동,1378,광명역세권휴먼시아3단지,15,49500,74.91
2018,2,31,소하동,1389,광명역세권휴먼시아5단지,7,55000,101.1
2018,2,31,소하동,1294,광명소하휴먼시아5단지,10,52900,84.77
2018,2,31,소하동,1348,광명소하휴먼시아7단지,2,60300,135.78
2018,2,31,소하동,1348,광명소하휴먼시아7단지,5,58000,119.21
2018,2,31,소하동,896,현대1,5,30000,84.03
2018,2,31,하안동,682,주공1,7,26700,49.94
2018,2,31,하안동,702,주공5,7,26200,58.01
2018,3,01,하안동,864,이편한세상센트레빌,13,61500,84.98
2018,3,01,하안동,13,주공9,15,40000,79.07
2018,3,01,하안동,13,주공9,3,28300,59.39
2018,3,01,하안동,30,주공10,6,23900,45.77
2018,3,01,철산동,637,철산푸르지오하늘채,4,58000,59.977
2018,3,01,철산동,625,도덕파크타운1단지,24,38300,59.82
2018,3,01,철산동,105,저층주공11,1,41000,47.25
2018,3,01,철산동,634,철산래미안자이,12,89500,134.52
2018,3,01,철산동,637,철산푸르지오하늘채,3,74500,114.975
2018,3,01,철산동,628,브라운스톤,13,42900,59.971
2018,3,01,철산동,367,철산한신,17,43000,89.455
2018,3,01,광명동,781,월드메르디앙,13,43900,84.83
2018,3,01,광명동,354-24,광명해모로이연,10,48200,84.97
2018,3,01,하안동,13,주공9,4,28800,58.01
2018,3,01,하안동,707-7,광명주택조합현대,1,20500,52.7
2018,3,01,하안동,650,주공3,8,22500,41.3
2018,3,01,하안동,702,주공5,13,26500,58.01
2018,3,01,하안동,702,주공5,9,26300,58.01
2018,3,01,하안동,864,이편한세상센트레빌,27,60000,84.981
2018,3,01,하안동,27,주공11,14,22750,41.3
2018,3,01,하안동,110,주공12,4,29000,58.46
2018,3,01,하안동,650,주공3,15,26300,49.94
2018,3,01,하안동,296,주공6,5,19400,36.16
2018,3,01,하안동,681,주공2,12,37000,66.56
2018,3,01,하안동,650,주공3,1,25600,49.94
2018,3,01,하안동,110,주공12,3,35000,59.22
2018,3,01,하안동,260,주공8(고층),11,29400,58.01
2018,3,01,하안동,296,주공6,4,23700,41.3
2018,3,01,하안동,30,주공10,9,31600,59.39
2018,3,01,광명동,200-6,광명한진타운,9,39500,59.93
2018,3,01,광명동,732,중앙하이츠1,4,33700,84.79
2018,3,01,철산동,367,철산한신,12,42500,89.455
2018,3,01,철산동,625,도덕파크타운1단지,12,37350,59.82
2018,3,01,철산동,245,쌍마한신,15,38900,65.66
2018,3,01,철산동,625,도덕파크타운2단지,10,32500,49.97
2018,3,01,철산동,245,쌍마한신,4,36500,65.66
2018,3,01,철산동,625,도덕파크타운2단지,4,32500,49.97
2018,3,01,철산동,637,철산푸르지오하늘채,30,75800,114.975
2018,3,01,철산동,628,브라운스톤,2,59200,118.377
2018,3,01,철산동,55-1,광복현대아파트,14,32000,59.94
2018,3,01,철산동,631,광명푸르지오,15,43700,59.99
2018,3,01,철산동,630,브라운스톤2차,8,43500,58.531
2018,3,01,철산동,241,주공13,5,45000,73.09
2018,3,01,철산동,634,철산래미안자이,33,81400,116.73
2018,3,01,철산동,625,도덕파크타운2단지,6,23300,39.65
2018,3,01,철산동,367,철산한신,15,43000,89.455
2018,3,01,철산동,637,철산푸르지오하늘채,25,58000,59.985
2018,3,01,철산동,452,저층주공4,3,59500,59.3
2018,3,01,철산동,367,철산한신,6,41800,89.455
2018,3,01,철산동,625,도덕파크타운1단지,8,37900,59.82
2018,3,01,철산동,634,철산래미안자이,18,81300,115.66
2018,3,01,철산동,105,저층주공11,2,40000,47.25
2018,3,01,철산동,245,쌍마한신,10,40000,65.66
2018,3,01,철산동,367,철산한신,4,39900,89.455
2018,3,01,철산동,627,롯데낙천대,12,37000,59.94
2018,3,01,철산동,55-1,광복현대아파트,10,32400,59.94
2018,3,01,철산동,631,광명푸르지오,13,49800,84.765
2018,3,01,철산동,629,두산위브,5,47800,84.9
2018,3,01,광명동,200-6,광명한진타운,4,38200,59.93
2018,3,01,광명동,354-24,광명해모로이연,10,49000,84.986
2018,3,01,하안동,864,이편한세상센트레빌,2,67000,122.243
2018,3,01,소하동,1294,광명소하휴먼시아5단지,11,54000,84.83
2018,3,01,철산동,625,도덕파크타운1단지,1,35000,59.82
2018,3,01,철산동,625,도덕파크타운1단지,3,34000,59.82
2018,3,01,철산동,367,철산한신,14,41600,89.455
2018,3,01,철산동,637,철산푸르지오하늘채,13,58700,59.977
2018,3,01,철산동,625,도덕파크타운1단지,20,35500,59.82
2018,3,01,하안동,650,주공3,7,21200,41.3
2018,3,01,철산동,367,철산한신,3,42000,89.455
2018,3,01,철산동,637,철산푸르지오하늘채,10,70700,84.993
2018,3,01,철산동,634,철산래미안자이,2,71000,84.66
2018,3,01,철산동,235,저층주공9,5,49000,39.72
2018,3,01,철산동,58,우성아파트,4,28150,54.36
2018,3,01,철산동,634,철산래미안자이,4,60000,59.67
2018,3,01,철산동,625,도덕파크타운1단지,4,38800,59.82
2018,3,01,철산동,631,광명푸르지오,17,43800,59.99
2018,3,01,철산동,367,철산한신,15,41900,89.455
2018,3,01,철산동,629,두산위브,9,47500,84.9
2018,3,01,철산동,245,쌍마한신,2,48000,84.93
2018,3,01,철산동,105,저층주공10,4,41000,47.25
2018,3,01,하안동,296,주공6,2,20000,36.16
2018,3,01,하안동,682,주공1,12,26000,49.94
2018,3,01,하안동,27,주공11,14,23250,41.3
2018,3,01,하안동,13,주공9,10,30000,59.39
2018,3,01,하안동,110,주공12,14,37000,59.22
2018,3,01,하안동,651,주공4,5,24200,45.77
2018,3,01,하안동,863,두산위브트레지움,13,68500,84.996
2018,3,01,하안동,30,주공10,4,21900,45.77
2018,3,01,하안동,682,주공1,5,27000,49.94
2018,3,01,하안동,864,이편한세상센트레빌,23,72000,123.639
2018,3,01,하안동,682,주공1,14,18500,36.16
2018,3,01,하안동,864,이편한세상센트레빌,18,73900,123.7
2018,3,01,하안동,682,주공1,14,21100,41.3
2018,3,01,하안동,682,주공1,11,27900,49.94
2018,3,01,하안동,30,주공10,1,18200,45.9
2018,3,01,하안동,650,주공3,13,27750,49.94
2018,3,01,하안동,863,두산위브트레지움,36,72000,98.405
2018,3,01,하안동,864,이편한세상센트레빌,29,64300,84.975
2018,3,01,광명동,781,월드메르디앙,15,46200,84.83
2018,3,01,광명동,784,광명제일풍경채,12,49300,112.13
2018,3,01,광명동,354-24,광명해모로이연,21,52000,84.99
2018,3,01,광명동,781,월드메르디앙,13,46200,84.83
2018,3,01,광명동,781,월드메르디앙,26,39000,59.7
2018,3,01,광명동,741,광명리버빌B동,5,15000,48.96
2018,3,01,광명동,732,중앙하이츠1,3,33000,84.79
2018,3,01,철산동,233,저층주공7,1,80000,70.75
2018,3,01,철산동,634,철산래미안자이,10,73000,84.44
2018,3,01,철산동,105,저층주공11,1,35500,38.52
2018,3,01,철산동,449,주공12,6,58800,83.01
2018,3,01,철산동,58,우성아파트,15,36000,84.74
2018,3,01,철산동,105,저층주공10,3,36000,38.52
2018,3,01,철산동,629,두산위브,2,37000,59.81
2018,3,01,철산동,105,저층주공10,1,40000,47.25
2018,3,01,철산동,630,브라운스톤2차,7,48800,106.587
2018,3,01,광명동,200-6,광명한진타운,2,45000,84.95
2018,3,01,광명동,200-6,광명한진타운,7,45800,84.95
2018,3,01,하안동,864,이편한세상센트레빌,14,65000,84.975
2018,3,01,하안동,682,주공1,10,26500,49.94
2018,3,01,하안동,864,이편한세상센트레빌,18,54000,59.982
2018,3,01,하안동,651,주공4,7,32500,59.39
2018,3,01,하안동,13,주공9,6,28800,58.01
2018,3,01,하안동,650,주공3,2,18500,36.34
2018,3,01,광명동,781,월드메르디앙,20,40000,59.7
2018,3,01,광명동,200-6,광명한진타운,3,44700,84.95
2018,3,01,광명동,309-1,광명신원,12,32200,75.66
2018,3,01,광명동,713,중앙하이츠2,4,25900,56.49
2018,3,01,광명동,354-24,광명해모로이연,10,59800,123.873
2018,3,01,광명동,200-6,광명한진타운,9,47900,84.95
2018,3,01,광명동,200-6,광명한진타운,9,39300,59.93
2018,3,01,광명동,779,현진에버빌,26,37600,59.807
2018,3,01,광명동,781,월드메르디앙,4,43000,84.83
2018,3,01,광명동,732,중앙하이츠1,1,35000,131.54
2018,3,01,하안동,864,이편한세상센트레빌,4,51500,59.982
2018,3,01,하안동,863,두산위브트레지움,14,59000,59.993
2018,3,01,하안동,863,두산위브트레지움,29,68000,84.996
2018,3,01,하안동,681,주공2,14,29000,59.39
2018,3,01,하안동,296,주공6,1,20800,41.3
2018,3,01,하안동,110,주공12,13,25450,44.89
2018,3,01,하안동,651,주공4,13,31400,59.39
2018,3,01,하안동,13,주공9,8,22450,45.77
2018,3,01,철산동,634,철산래미안자이,10,69000,84.35
2018,3,01,소하동,1363,광명신촌휴먼시아1단지,8,48300,84.84
2018,3,01,소하동,1387,광명역세권휴먼시아4단지,14,47000,84.18
2018,3,01,소하동,48-55,동양메이저2,6,44500,84.983
2018,3,01,소하동,1387,광명역세권휴먼시아4단지,10,46500,74.98
2018,3,01,소하동,1387,광명역세권휴먼시아4단지,7,46000,74.98
2018,3,01,소하동,889-1,개운고층,5,27000,76.6
2018,3,01,소하동,1294,광명소하휴먼시아5단지,3,43800,59.82
2018,3,01,소하동,1389,광명역세권휴먼시아5단지,7,66000,132.52
2018,3,01,소하동,1294,광명소하휴먼시아5단지,4,51800,84.87
2018,3,01,소하동,1387,광명역세권휴먼시아4단지,5,47000,84.99
2018,3,01,하안동,296,주공6,6,23200,41.3
2018,3,01,하안동,682,주공1,7,20000,41.3
2018,3,01,소하동,48-55,동양메이저2,12,44800,84.983
2018,3,01,소하동,1273,금호어울림,4,40000,84.99
2018,3,01,소하동,48-55,동양메이저2,24,51300,119.24
2018,3,01,소하동,1389,광명역세권휴먼시아5단지,12,55000,101.1
2018,3,01,소하동,48-55,동양메이저2,2,41500,84.983
2018,3,01,하안동,681,주공2,15,27400,59.39
2018,3,01,하안동,260,주공8(고층),6,29000,58.01
2018,3,01,하안동,651,주공4,3,30700,59.39
2018,3,01,하안동,702,주공5,11,21200,45.77
2018,3,01,하안동,651,주공4,7,29400,58.01
2018,3,01,하안동,296,주공6,13,20300,36.16
2018,3,01,하안동,702,주공5,2,25000,59.39
2018,3,01,하안동,260,주공8(고층),13,29400,58.01
2018,3,01,하안동,30,주공10,5,31100,59.39
2018,3,01,하안동,295,주공7,14,28000,58.01
2018,3,01,하안동,296,주공6,12,19250,36.16
2018,3,01,소하동,1389,광명역세권휴먼시아5단지,9,51200,132.53
2018,3,01,소하동,1378,광명역세권휴먼시아3단지,11,49000,84.58
2018,3,01,하안동,13,주공9,2,20800,45.77
2018,3,01,하안동,707-9,하안주택조합현대,3,24000,52.7
2018,3,01,하안동,110,주공12,11,26200,44.89
2018,3,01,하안동,702,주공5,11,22000,45.77
2018,3,01,하안동,707-7,광명주택조합현대,9,34200,84.9
2018,3,01,하안동,863,두산위브트레지움,5,68800,84.996
2018,3,01,철산동,241,주공13,14,53500,73.08
2018,3,01,철산동,637,철산푸르지오하늘채,21,69500,84.999
2018,3,01,철산동,58,우성아파트,2,35900,84.74
2018,3,01,철산동,235,저층주공9,5,58900,47.1
2018,3,01,하안동,650,주공3,13,23100,41.3
2018,3,01,하안동,864,이편한세상센트레빌,24,52000,59.982
2018,3,01,하안동,650,주공3,13,28000,49.94
2018,3,01,하안동,110,주공12,5,33000,58.46
2018,3,01,하안동,110,주공12,15,34700,59.22
2018,3,01,하안동,30,주공10,4,22400,45.9
2018,3,01,하안동,702,주공5,12,27200,59.39
2018,3,01,하안동,295,주공7,13,41000,79.07
2018,3,01,하안동,864,이편한세상센트레빌,22,63000,84.98
2018,3,01,하안동,864,이편한세상센트레빌,14,61500,84.98
2018,3,01,소하동,889-2,개운저층,2,17900,50.22
2018,3,01,소하동,1387,광명역세권휴먼시아4단지,19,51000,84.18
2018,3,01,소하동,1294,광명소하휴먼시아5단지,9,45300,59.97
2018,3,01,소하동,919,현대2,11,30400,84.75
2018,3,01,소하동,1288,광명소하휴먼시아2단지,10,62700,119.85
2018,3,01,철산동,637,철산푸르지오하늘채,10,70500,84.999
2018,3,01,광명동,732,중앙하이츠1,6,31500,84.79
2018,3,01,광명동,306-8,광명현대,13,28000,84.89
2018,3,01,철산동,625,도덕파크타운2단지,2,24200,39.65
2018,3,01,철산동,235,저층주공9,5,55000,47.1
2018,3,01,철산동,367,철산한신,10,43000,89.455
2018,3,01,소하동,1363,광명신촌휴먼시아1단지,11,52200,84.95
2018,3,01,소하동,1289,광명소하휴먼시아3단지,13,53500,84.83
2018,3,01,철산동,367,철산한신,19,42000,89.455
2018,3,11,하안동,651,주공4,10,22400,45.77
2018,3,11,하안동,702,주공5,14,21000,59.39
2018,3,11,하안동,651,주공4,3,22200,45.77
2018,3,11,하안동,30,주공10,7,31700,58.01
2018,3,11,하안동,864,이편한세상센트레빌,7,62000,84.98
2018,3,11,하안동,110,주공12,6,35000,59.22
2018,3,11,하안동,702,주공5,11,27800,59.39
2018,3,11,하안동,13,주공9,10,22500,45.77
2018,3,11,하안동,702,주공5,1,25000,59.39
2018,3,11,하안동,27,주공11,6,20500,36.16
2018,3,11,하안동,295,주공7,4,39000,79.07
2018,3,11,하안동,864,이편한세상센트레빌,15,67000,99.8
2018,3,11,하안동,702,주공5,14,36000,79.07
2018,3,11,하안동,13,주공9,5,22400,45.77
2018,3,11,하안동,30,주공10,4,21450,45.55
2018,3,11,하안동,260,주공8(저층),2,40500,84.41
2018,3,11,하안동,260,주공8(고층),14,38000,79.07
2018,3,11,하안동,110,주공12,5,35500,59.22
2018,3,11,하안동,682,주공1,10,24800,49.94
2018,3,11,철산동,634,철산래미안자이,29,70800,84.35
2018,3,11,하안동,702,주공5,1,18500,45.77
2018,3,11,하안동,260,주공8(고층),9,22500,45.77
2018,3,11,하안동,682,주공1,4,25400,49.94
2018,3,11,소하동,936,성원아파트,8,24700,59.33
2018,3,11,소하동,1378,광명역세권휴먼시아3단지,2,48500,84.18
2018,3,11,소하동,1273,금호어울림,2,38000,84.99
2018,3,11,소하동,1273,금호어울림,15,40000,84.99
2018,3,11,소하동,1378,광명역세권휴먼시아3단지,8,48000,84.58
2018,3,11,소하동,48-13,광명삼익,5,33500,84.98
2018,3,11,소하동,1288,광명소하휴먼시아2단지,11,66400,135.91
2018,3,11,소하동,1348,광명소하휴먼시아7단지,10,56000,119.79
2018,3,11,소하동,1289,광명소하휴먼시아3단지,9,53500,84.83
2018,3,11,소하동,1273,금호어울림,10,41400,84.99
2018,3,11,하안동,702,주공5,13,26500,59.39
2018,3,11,하안동,650,주공3,6,18800,36.34
2018,3,11,하안동,682,주공1,4,22300,41.3
2018,3,11,하안동,650,주공3,11,27500,49.94
2018,3,11,소하동,1289,광명소하휴먼시아3단지,10,52800,84.83
2018,3,11,소하동,1348,광명소하휴먼시아7단지,8,55800,119.79
2018,3,11,소하동,1348,광명소하휴먼시아7단지,12,56500,119.75
2018,3,11,소하동,1294,광명소하휴먼시아5단지,2,42500,59.88
2018,3,11,광명동,781,월드메르디앙,5,44900,84.83
2018,3,11,광명동,200-6,광명한진타운,22,40000,59.93
2018,3,11,광명동,374-101,중앙하이츠3,12,33700,84.34
2018,3,11,광명동,200-6,광명한진타운,3,39300,59.93
2018,3,11,광명동,741-1,광명동리버빌A동,1,28000,69.82
2018,3,11,광명동,309-1,광명신원,11,26000,59.96
2018,3,11,철산동,625,도덕파크타운1단지,10,44000,84.98
2018,3,11,소하동,1378,광명역세권휴먼시아3단지,3,46000,74.98
2018,3,11,소하동,1387,광명역세권휴먼시아4단지,10,47400,84.18
2018,3,11,소하동,1273,금호어울림,5,37500,59.97
2018,3,11,소하동,1272,우림필유,5,37800,84.79
2018,3,11,소하동,1378,광명역세권휴먼시아3단지,6,47000,74.98
2018,3,11,소하동,48-55,동양메이저2,12,47600,84.983
2018,3,11,소하동,48-55,동양메이저2,3,41800,84.983
2018,3,11,소하동,1288,광명소하휴먼시아2단지,13,67000,101.94
2018,3,11,소하동,936,성원아파트,9,32900,84.865
2018,3,11,하안동,702,주공5,15,26100,58.01
